timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/03 10:49:20.086, [N/A], [N/A], 237 MiB, 81920 MiB, 96.07 W
2026/08/03 10:49:20.092, [N/A], [N/A], 237 MiB, 81920 MiB, 93.38 W
2026/08/03 10:49:20.094, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 10:49:20.096, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 10:49:20.098, [N/A], [N/A], 203 MiB, 81920 MiB, 92.07 W
2026/08/03 10:49:20.100, 96 %, 85 %, 15821 MiB, 81920 MiB, 285.37 W
2026/08/03 10:49:50.101, [N/A], [N/A], 237 MiB, 81920 MiB, 96.43 W
2026/08/03 10:49:50.107, [N/A], [N/A], 237 MiB, 81920 MiB, 93.64 W
2026/08/03 10:49:50.109, [N/A], [N/A], 203 MiB, 81920 MiB, 90.37 W
2026/08/03 10:49:50.111, [N/A], [N/A], 203 MiB, 81920 MiB, 92.51 W
2026/08/03 10:49:50.113, [N/A], [N/A], 203 MiB, 81920 MiB, 91.67 W
2026/08/03 10:49:50.115, 96 %, 85 %, 15821 MiB, 81920 MiB, 295.18 W
2026/08/03 10:50:20.116, [N/A], [N/A], 237 MiB, 81920 MiB, 96.25 W
2026/08/03 10:50:20.122, [N/A], [N/A], 237 MiB, 81920 MiB, 93.64 W
2026/08/03 10:50:20.124, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 10:50:20.126, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 10:50:20.129, [N/A], [N/A], 203 MiB, 81920 MiB, 92.16 W
2026/08/03 10:50:20.131, 100 %, 93 %, 15821 MiB, 81920 MiB, 310.62 W
2026/08/03 10:50:50.132, [N/A], [N/A], 237 MiB, 81920 MiB, 96.08 W
2026/08/03 10:50:50.150, [N/A], [N/A], 237 MiB, 81920 MiB, 93.38 W
2026/08/03 10:50:50.164, [N/A], [N/A], 203 MiB, 81920 MiB, 90.70 W
2026/08/03 10:50:50.166, [N/A], [N/A], 203 MiB, 81920 MiB, 92.61 W
2026/08/03 10:50:50.168, [N/A], [N/A], 203 MiB, 81920 MiB, 91.97 W
2026/08/03 10:50:50.170, 92 %, 78 %, 15821 MiB, 81920 MiB, 287.10 W
2026/08/03 10:51:20.171, [N/A], [N/A], 237 MiB, 81920 MiB, 96.18 W
2026/08/03 10:51:20.205, [N/A], [N/A], 237 MiB, 81920 MiB, 93.64 W
2026/08/03 10:51:20.238, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 10:51:20.241, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 10:51:20.244, [N/A], [N/A], 203 MiB, 81920 MiB, 91.98 W
2026/08/03 10:51:20.246, 93 %, 75 %, 15821 MiB, 81920 MiB, 292.44 W
2026/08/03 10:51:50.247, [N/A], [N/A], 237 MiB, 81920 MiB, 96.17 W
2026/08/03 10:51:50.281, [N/A], [N/A], 237 MiB, 81920 MiB, 93.38 W
2026/08/03 10:51:50.315, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 10:51:50.319, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 10:51:50.322, [N/A], [N/A], 203 MiB, 81920 MiB, 91.97 W
2026/08/03 10:51:50.324, 92 %, 78 %, 15821 MiB, 81920 MiB, 292.92 W
2026/08/03 10:52:20.325, [N/A], [N/A], 237 MiB, 81920 MiB, 96.27 W
2026/08/03 10:52:20.359, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 10:52:20.375, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 10:52:20.378, [N/A], [N/A], 203 MiB, 81920 MiB, 92.57 W
2026/08/03 10:52:20.380, [N/A], [N/A], 203 MiB, 81920 MiB, 91.78 W
2026/08/03 10:52:20.385, 96 %, 85 %, 15821 MiB, 81920 MiB, 300.63 W
2026/08/03 10:52:50.387, [N/A], [N/A], 237 MiB, 81920 MiB, 95.10 W
2026/08/03 10:52:50.389, [N/A], [N/A], 237 MiB, 81920 MiB, 93.50 W
2026/08/03 10:52:50.392, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 10:52:50.394, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 10:52:50.396, [N/A], [N/A], 203 MiB, 81920 MiB, 92.67 W
2026/08/03 10:52:50.398, 96 %, 85 %, 15821 MiB, 81920 MiB, 299.35 W
2026/08/03 10:53:20.399, [N/A], [N/A], 237 MiB, 81920 MiB, 95.20 W
2026/08/03 10:53:20.401, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 10:53:20.403, [N/A], [N/A], 203 MiB, 81920 MiB, 90.50 W
2026/08/03 10:53:20.405, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 10:53:20.407, [N/A], [N/A], 203 MiB, 81920 MiB, 92.02 W
2026/08/03 10:53:20.410, 85 %, 66 %, 15821 MiB, 81920 MiB, 290.10 W
2026/08/03 10:53:50.410, [N/A], [N/A], 237 MiB, 81920 MiB, 95.23 W
2026/08/03 10:53:50.444, [N/A], [N/A], 237 MiB, 81920 MiB, 93.74 W
2026/08/03 10:53:50.464, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 10:53:50.467, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 10:53:50.469, [N/A], [N/A], 203 MiB, 81920 MiB, 91.91 W
2026/08/03 10:53:50.472, 96 %, 85 %, 15821 MiB, 81920 MiB, 302.14 W
2026/08/03 10:54:20.473, [N/A], [N/A], 237 MiB, 81920 MiB, 95.10 W
2026/08/03 10:54:20.506, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 10:54:20.509, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 10:54:20.512, [N/A], [N/A], 203 MiB, 81920 MiB, 92.51 W
2026/08/03 10:54:20.514, [N/A], [N/A], 203 MiB, 81920 MiB, 91.68 W
2026/08/03 10:54:20.517, 85 %, 66 %, 15821 MiB, 81920 MiB, 288.45 W
2026/08/03 10:54:50.518, [N/A], [N/A], 237 MiB, 81920 MiB, 95.09 W
2026/08/03 10:54:50.520, [N/A], [N/A], 237 MiB, 81920 MiB, 93.74 W
2026/08/03 10:54:50.522, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 10:54:50.525, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 10:54:50.527, [N/A], [N/A], 203 MiB, 81920 MiB, 92.16 W
2026/08/03 10:54:50.529, 92 %, 78 %, 15821 MiB, 81920 MiB, 297.88 W
2026/08/03 10:55:20.529, [N/A], [N/A], 237 MiB, 81920 MiB, 96.91 W
2026/08/03 10:55:20.532, [N/A], [N/A], 237 MiB, 81920 MiB, 93.45 W
2026/08/03 10:55:20.534, [N/A], [N/A], 203 MiB, 81920 MiB, 90.39 W
2026/08/03 10:55:20.536, [N/A], [N/A], 203 MiB, 81920 MiB, 92.61 W
2026/08/03 10:55:20.538, [N/A], [N/A], 203 MiB, 81920 MiB, 91.80 W
2026/08/03 10:55:20.541, 96 %, 85 %, 15821 MiB, 81920 MiB, 298.31 W
2026/08/03 10:55:50.541, [N/A], [N/A], 237 MiB, 81920 MiB, 95.29 W
2026/08/03 10:55:50.544, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 10:55:50.546, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 10:55:50.548, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 10:55:50.550, [N/A], [N/A], 203 MiB, 81920 MiB, 91.90 W
2026/08/03 10:55:50.552, 89 %, 75 %, 15821 MiB, 81920 MiB, 297.97 W
2026/08/03 10:56:20.553, [N/A], [N/A], 237 MiB, 81920 MiB, 95.10 W
2026/08/03 10:56:20.587, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 10:56:20.612, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 10:56:20.620, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 10:56:20.622, [N/A], [N/A], 203 MiB, 81920 MiB, 92.16 W
2026/08/03 10:56:20.625, 94 %, 82 %, 15821 MiB, 81920 MiB, 297.90 W
2026/08/03 10:56:50.626, [N/A], [N/A], 237 MiB, 81920 MiB, 96.14 W
2026/08/03 10:56:50.659, [N/A], [N/A], 237 MiB, 81920 MiB, 93.48 W
2026/08/03 10:56:50.666, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 10:56:50.668, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 10:56:50.672, [N/A], [N/A], 203 MiB, 81920 MiB, 92.10 W
2026/08/03 10:56:50.674, 94 %, 82 %, 15821 MiB, 81920 MiB, 300.22 W
2026/08/03 10:57:20.675, [N/A], [N/A], 237 MiB, 81920 MiB, 95.00 W
2026/08/03 10:57:20.709, [N/A], [N/A], 237 MiB, 81920 MiB, 93.48 W
2026/08/03 10:57:20.728, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 10:57:20.732, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 10:57:20.734, [N/A], [N/A], 203 MiB, 81920 MiB, 91.53 W
2026/08/03 10:57:20.736, 86 %, 61 %, 15821 MiB, 81920 MiB, 278.83 W
2026/08/03 10:57:50.737, [N/A], [N/A], 237 MiB, 81920 MiB, 95.09 W
2026/08/03 10:57:50.756, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 10:57:50.779, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 10:57:50.783, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 10:57:50.785, [N/A], [N/A], 203 MiB, 81920 MiB, 92.07 W
2026/08/03 10:57:50.787, 94 %, 82 %, 15821 MiB, 81920 MiB, 302.09 W
2026/08/03 10:58:20.788, [N/A], [N/A], 237 MiB, 81920 MiB, 95.10 W
2026/08/03 10:58:20.821, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 10:58:20.838, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 10:58:20.840, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 10:58:20.844, [N/A], [N/A], 203 MiB, 81920 MiB, 92.14 W
2026/08/03 10:58:20.847, 81 %, 62 %, 15821 MiB, 81920 MiB, 218.02 W
2026/08/03 10:58:50.847, [N/A], [N/A], 237 MiB, 81920 MiB, 94.58 W
2026/08/03 10:58:50.881, [N/A], [N/A], 237 MiB, 81920 MiB, 93.79 W
2026/08/03 10:58:50.896, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 10:58:50.900, [N/A], [N/A], 203 MiB, 81920 MiB, 92.73 W
2026/08/03 10:58:50.902, [N/A], [N/A], 203 MiB, 81920 MiB, 92.07 W
2026/08/03 10:58:50.904, 89 %, 75 %, 15821 MiB, 81920 MiB, 314.79 W
2026/08/03 10:59:20.905, [N/A], [N/A], 237 MiB, 81920 MiB, 95.00 W
2026/08/03 10:59:20.938, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 10:59:20.940, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 10:59:20.953, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 10:59:20.955, [N/A], [N/A], 203 MiB, 81920 MiB, 92.00 W
2026/08/03 10:59:20.957, 94 %, 82 %, 15821 MiB, 81920 MiB, 297.80 W
2026/08/03 10:59:50.958, [N/A], [N/A], 237 MiB, 81920 MiB, 95.09 W
2026/08/03 10:59:50.993, [N/A], [N/A], 237 MiB, 81920 MiB, 93.64 W
2026/08/03 10:59:51.005, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 10:59:51.007, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 10:59:51.009, [N/A], [N/A], 203 MiB, 81920 MiB, 91.90 W
2026/08/03 10:59:51.011, 57 %, 53 %, 15821 MiB, 81920 MiB, 304.09 W
2026/08/03 11:00:21.012, [N/A], [N/A], 237 MiB, 81920 MiB, 95.20 W
2026/08/03 11:00:21.046, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 11:00:21.067, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 11:00:21.069, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:00:21.071, [N/A], [N/A], 203 MiB, 81920 MiB, 92.29 W
2026/08/03 11:00:21.073, 89 %, 75 %, 15821 MiB, 81920 MiB, 300.04 W
2026/08/03 11:00:51.074, [N/A], [N/A], 237 MiB, 81920 MiB, 95.10 W
2026/08/03 11:00:51.108, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 11:00:51.132, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 11:00:51.134, [N/A], [N/A], 203 MiB, 81920 MiB, 92.61 W
2026/08/03 11:00:51.136, [N/A], [N/A], 203 MiB, 81920 MiB, 91.90 W
2026/08/03 11:00:51.138, 94 %, 82 %, 15821 MiB, 81920 MiB, 290.21 W
2026/08/03 11:01:21.139, [N/A], [N/A], 237 MiB, 81920 MiB, 95.10 W
2026/08/03 11:01:21.173, [N/A], [N/A], 237 MiB, 81920 MiB, 93.48 W
2026/08/03 11:01:21.189, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 11:01:21.191, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:01:21.193, [N/A], [N/A], 203 MiB, 81920 MiB, 92.36 W
2026/08/03 11:01:21.195, 89 %, 75 %, 15821 MiB, 81920 MiB, 300.15 W
2026/08/03 11:01:51.196, [N/A], [N/A], 237 MiB, 81920 MiB, 94.28 W
2026/08/03 11:01:51.229, [N/A], [N/A], 237 MiB, 81920 MiB, 94.18 W
2026/08/03 11:01:51.246, [N/A], [N/A], 203 MiB, 81920 MiB, 90.51 W
2026/08/03 11:01:51.248, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:01:51.250, [N/A], [N/A], 203 MiB, 81920 MiB, 91.97 W
2026/08/03 11:01:51.252, 94 %, 82 %, 15821 MiB, 81920 MiB, 299.27 W
2026/08/03 11:02:21.253, [N/A], [N/A], 237 MiB, 81920 MiB, 94.77 W
2026/08/03 11:02:21.287, [N/A], [N/A], 237 MiB, 81920 MiB, 94.11 W
2026/08/03 11:02:21.301, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 11:02:21.303, [N/A], [N/A], 203 MiB, 81920 MiB, 92.49 W
2026/08/03 11:02:21.305, [N/A], [N/A], 203 MiB, 81920 MiB, 92.12 W
2026/08/03 11:02:21.307, 94 %, 82 %, 15821 MiB, 81920 MiB, 298.09 W
2026/08/03 11:02:51.308, [N/A], [N/A], 237 MiB, 81920 MiB, 95.20 W
2026/08/03 11:02:51.342, [N/A], [N/A], 237 MiB, 81920 MiB, 93.75 W
2026/08/03 11:02:51.355, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 11:02:51.357, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:02:51.359, [N/A], [N/A], 203 MiB, 81920 MiB, 91.50 W
2026/08/03 11:02:51.361, 75 %, 71 %, 15821 MiB, 81920 MiB, 303.94 W
2026/08/03 11:03:21.362, [N/A], [N/A], 237 MiB, 81920 MiB, 95.13 W
2026/08/03 11:03:21.395, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 11:03:21.413, [N/A], [N/A], 203 MiB, 81920 MiB, 90.40 W
2026/08/03 11:03:21.415, [N/A], [N/A], 203 MiB, 81920 MiB, 92.58 W
2026/08/03 11:03:21.417, [N/A], [N/A], 203 MiB, 81920 MiB, 92.26 W
2026/08/03 11:03:21.419, 89 %, 75 %, 15821 MiB, 81920 MiB, 299.55 W
2026/08/03 11:03:51.420, [N/A], [N/A], 237 MiB, 81920 MiB, 96.05 W
2026/08/03 11:03:51.454, [N/A], [N/A], 237 MiB, 81920 MiB, 93.60 W
2026/08/03 11:03:51.457, [N/A], [N/A], 203 MiB, 81920 MiB, 90.58 W
2026/08/03 11:03:51.459, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 11:03:51.461, [N/A], [N/A], 203 MiB, 81920 MiB, 92.29 W
2026/08/03 11:03:51.463, 94 %, 82 %, 15821 MiB, 81920 MiB, 298.20 W
2026/08/03 11:04:21.464, [N/A], [N/A], 237 MiB, 81920 MiB, 95.64 W
2026/08/03 11:04:21.497, [N/A], [N/A], 237 MiB, 81920 MiB, 93.44 W
2026/08/03 11:04:21.500, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 11:04:21.532, [N/A], [N/A], 203 MiB, 81920 MiB, 92.57 W
2026/08/03 11:04:21.534, [N/A], [N/A], 203 MiB, 81920 MiB, 91.69 W
2026/08/03 11:04:21.536, 89 %, 75 %, 15821 MiB, 81920 MiB, 301.50 W
2026/08/03 11:04:51.537, [N/A], [N/A], 237 MiB, 81920 MiB, 96.15 W
2026/08/03 11:04:51.571, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 11:04:51.574, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 11:04:51.576, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 11:04:51.578, [N/A], [N/A], 203 MiB, 81920 MiB, 92.07 W
2026/08/03 11:04:51.580, 91 %, 72 %, 15821 MiB, 81920 MiB, 297.79 W
2026/08/03 11:05:21.581, [N/A], [N/A], 237 MiB, 81920 MiB, 96.07 W
2026/08/03 11:05:21.614, [N/A], [N/A], 237 MiB, 81920 MiB, 93.74 W
2026/08/03 11:05:21.647, [N/A], [N/A], 203 MiB, 81920 MiB, 90.70 W
2026/08/03 11:05:21.651, [N/A], [N/A], 203 MiB, 81920 MiB, 92.57 W
2026/08/03 11:05:21.653, [N/A], [N/A], 203 MiB, 81920 MiB, 92.32 W
2026/08/03 11:05:21.655, 94 %, 82 %, 15821 MiB, 81920 MiB, 297.81 W
2026/08/03 11:05:51.656, [N/A], [N/A], 237 MiB, 81920 MiB, 96.18 W
2026/08/03 11:05:51.658, [N/A], [N/A], 237 MiB, 81920 MiB, 93.48 W
2026/08/03 11:05:51.660, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 11:05:51.663, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:05:51.665, [N/A], [N/A], 203 MiB, 81920 MiB, 92.19 W
2026/08/03 11:05:51.667, 77 %, 73 %, 15821 MiB, 81920 MiB, 303.73 W
2026/08/03 11:06:21.668, [N/A], [N/A], 237 MiB, 81920 MiB, 96.28 W
2026/08/03 11:06:21.672, [N/A], [N/A], 237 MiB, 81920 MiB, 93.48 W
2026/08/03 11:06:21.676, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 11:06:21.678, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 11:06:21.680, [N/A], [N/A], 203 MiB, 81920 MiB, 92.00 W
2026/08/03 11:06:21.682, 89 %, 75 %, 15821 MiB, 81920 MiB, 297.59 W
2026/08/03 11:06:51.683, [N/A], [N/A], 237 MiB, 81920 MiB, 96.17 W
2026/08/03 11:06:51.688, [N/A], [N/A], 237 MiB, 81920 MiB, 93.48 W
2026/08/03 11:06:51.690, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 11:06:51.692, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:06:51.694, [N/A], [N/A], 203 MiB, 81920 MiB, 91.71 W
2026/08/03 11:06:51.696, 94 %, 82 %, 15821 MiB, 81920 MiB, 301.31 W
2026/08/03 11:07:21.697, [N/A], [N/A], 237 MiB, 81920 MiB, 96.16 W
2026/08/03 11:07:21.703, [N/A], [N/A], 237 MiB, 81920 MiB, 93.68 W
2026/08/03 11:07:21.705, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 11:07:21.707, [N/A], [N/A], 203 MiB, 81920 MiB, 92.61 W
2026/08/03 11:07:21.710, [N/A], [N/A], 203 MiB, 81920 MiB, 92.39 W
2026/08/03 11:07:21.712, 81 %, 62 %, 15821 MiB, 81920 MiB, 283.80 W
2026/08/03 11:07:51.712, [N/A], [N/A], 237 MiB, 81920 MiB, 96.15 W
2026/08/03 11:07:51.717, [N/A], [N/A], 237 MiB, 81920 MiB, 93.48 W
2026/08/03 11:07:51.719, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 11:07:51.721, [N/A], [N/A], 203 MiB, 81920 MiB, 92.50 W
2026/08/03 11:07:51.723, [N/A], [N/A], 203 MiB, 81920 MiB, 92.10 W
2026/08/03 11:07:51.725, 89 %, 75 %, 15821 MiB, 81920 MiB, 293.62 W
2026/08/03 11:08:21.726, [N/A], [N/A], 237 MiB, 81920 MiB, 96.24 W
2026/08/03 11:08:21.760, [N/A], [N/A], 237 MiB, 81920 MiB, 93.48 W
2026/08/03 11:08:21.774, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 11:08:21.776, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 11:08:21.778, [N/A], [N/A], 203 MiB, 81920 MiB, 91.97 W
2026/08/03 11:08:21.780, 94 %, 82 %, 15821 MiB, 81920 MiB, 301.86 W
2026/08/03 11:08:51.781, [N/A], [N/A], 237 MiB, 81920 MiB, 96.18 W
2026/08/03 11:08:51.799, [N/A], [N/A], 237 MiB, 81920 MiB, 93.69 W
2026/08/03 11:08:51.802, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 11:08:51.805, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:08:51.807, [N/A], [N/A], 203 MiB, 81920 MiB, 92.19 W
2026/08/03 11:08:51.810, 94 %, 82 %, 15821 MiB, 81920 MiB, 293.63 W
2026/08/03 11:09:21.811, [N/A], [N/A], 237 MiB, 81920 MiB, 97.31 W
2026/08/03 11:09:21.845, [N/A], [N/A], 237 MiB, 81920 MiB, 93.85 W
2026/08/03 11:09:21.882, [N/A], [N/A], 203 MiB, 81920 MiB, 90.49 W
2026/08/03 11:09:21.896, [N/A], [N/A], 203 MiB, 81920 MiB, 92.63 W
2026/08/03 11:09:21.899, [N/A], [N/A], 203 MiB, 81920 MiB, 92.00 W
2026/08/03 11:09:21.902, 95 %, 76 %, 15821 MiB, 81920 MiB, 272.37 W
2026/08/03 11:09:51.903, [N/A], [N/A], 237 MiB, 81920 MiB, 95.19 W
2026/08/03 11:09:51.905, [N/A], [N/A], 237 MiB, 81920 MiB, 93.50 W
2026/08/03 11:09:51.907, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 11:09:51.909, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:09:51.911, [N/A], [N/A], 203 MiB, 81920 MiB, 91.87 W
2026/08/03 11:09:51.914, 92 %, 73 %, 15821 MiB, 81920 MiB, 297.11 W
2026/08/03 11:10:21.914, [N/A], [N/A], 237 MiB, 81920 MiB, 96.07 W
2026/08/03 11:10:21.917, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 11:10:21.919, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 11:10:21.921, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:10:21.923, [N/A], [N/A], 203 MiB, 81920 MiB, 92.19 W
2026/08/03 11:10:21.925, 94 %, 82 %, 15821 MiB, 81920 MiB, 200.51 W
2026/08/03 11:10:51.926, [N/A], [N/A], 237 MiB, 81920 MiB, 96.14 W
2026/08/03 11:10:51.960, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 11:10:51.978, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 11:10:51.980, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 11:10:51.983, [N/A], [N/A], 203 MiB, 81920 MiB, 92.26 W
2026/08/03 11:10:51.986, 89 %, 75 %, 15821 MiB, 81920 MiB, 301.59 W
2026/08/03 11:11:21.987, [N/A], [N/A], 237 MiB, 81920 MiB, 96.35 W
2026/08/03 11:11:22.021, [N/A], [N/A], 237 MiB, 81920 MiB, 94.12 W
2026/08/03 11:11:22.023, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 11:11:22.026, [N/A], [N/A], 203 MiB, 81920 MiB, 92.61 W
2026/08/03 11:11:22.029, [N/A], [N/A], 203 MiB, 81920 MiB, 92.24 W
2026/08/03 11:11:22.031, 89 %, 75 %, 15821 MiB, 81920 MiB, 301.96 W
2026/08/03 11:11:52.033, [N/A], [N/A], 237 MiB, 81920 MiB, 95.00 W
2026/08/03 11:11:52.066, [N/A], [N/A], 237 MiB, 81920 MiB, 93.60 W
2026/08/03 11:11:52.085, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 11:11:52.087, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:11:52.090, [N/A], [N/A], 203 MiB, 81920 MiB, 91.69 W
2026/08/03 11:11:52.093, 94 %, 82 %, 15821 MiB, 81920 MiB, 291.98 W
2026/08/03 11:12:22.094, [N/A], [N/A], 237 MiB, 81920 MiB, 95.00 W
2026/08/03 11:12:22.096, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 11:12:22.098, [N/A], [N/A], 203 MiB, 81920 MiB, 90.77 W
2026/08/03 11:12:22.100, [N/A], [N/A], 203 MiB, 81920 MiB, 92.50 W
2026/08/03 11:12:22.103, [N/A], [N/A], 203 MiB, 81920 MiB, 92.19 W
2026/08/03 11:12:22.105, 94 %, 82 %, 15821 MiB, 81920 MiB, 298.98 W
2026/08/03 11:12:52.106, [N/A], [N/A], 237 MiB, 81920 MiB, 95.17 W
2026/08/03 11:12:52.140, [N/A], [N/A], 237 MiB, 81920 MiB, 93.48 W
2026/08/03 11:12:52.164, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 11:12:52.166, [N/A], [N/A], 203 MiB, 81920 MiB, 92.48 W
2026/08/03 11:12:52.169, [N/A], [N/A], 203 MiB, 81920 MiB, 91.67 W
2026/08/03 11:12:52.172, 100 %, 94 %, 15821 MiB, 81920 MiB, 304.31 W
2026/08/03 11:13:22.173, [N/A], [N/A], 237 MiB, 81920 MiB, 94.98 W
2026/08/03 11:13:22.210, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 11:13:22.213, [N/A], [N/A], 203 MiB, 81920 MiB, 90.58 W
2026/08/03 11:13:22.215, [N/A], [N/A], 203 MiB, 81920 MiB, 92.63 W
2026/08/03 11:13:22.218, [N/A], [N/A], 203 MiB, 81920 MiB, 92.14 W
2026/08/03 11:13:22.220, 89 %, 75 %, 15821 MiB, 81920 MiB, 297.04 W
2026/08/03 11:13:52.221, [N/A], [N/A], 237 MiB, 81920 MiB, 95.14 W
