timestamp, index, uuid, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/03 22:10:26.419, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.09 W
2026/08/03 22:10:26.421, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 96 %, 77 %, 14663 MiB, 81920 MiB, 287.99 W
2026/08/03 22:10:56.422, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.87 W
2026/08/03 22:10:56.456, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.96 W
2026/08/03 22:10:56.481, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 22:10:56.484, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:10:56.486, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.07 W
2026/08/03 22:10:56.490, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 91 %, 79 %, 14663 MiB, 81920 MiB, 286.40 W
2026/08/03 22:11:26.490, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.27 W
2026/08/03 22:11:26.525, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 22:11:26.546, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 22:11:26.549, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.50 W
2026/08/03 22:11:26.551, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.16 W
2026/08/03 22:11:26.554, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 100 %, 93 %, 14663 MiB, 81920 MiB, 298.55 W
2026/08/03 22:11:56.554, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.18 W
2026/08/03 22:11:56.574, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.53 W
2026/08/03 22:11:56.577, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.58 W
2026/08/03 22:11:56.579, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:11:56.582, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.90 W
2026/08/03 22:11:56.585, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 100 %, 93 %, 14663 MiB, 81920 MiB, 299.81 W
2026/08/03 22:12:26.586, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.05 W
2026/08/03 22:12:26.620, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 22:12:26.622, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.37 W
2026/08/03 22:12:26.625, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.50 W
2026/08/03 22:12:26.627, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.26 W
2026/08/03 22:12:26.630, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 91 %, 73 %, 14663 MiB, 81920 MiB, 302.23 W
2026/08/03 22:12:56.631, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.68 W
2026/08/03 22:12:56.665, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 22:12:56.681, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 91.85 W
2026/08/03 22:12:56.685, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 22:12:56.687, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.16 W
2026/08/03 22:12:56.689, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 100 %, 93 %, 14663 MiB, 81920 MiB, 293.78 W
2026/08/03 22:13:26.690, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.17 W
2026/08/03 22:13:26.718, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 22:13:26.721, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 22:13:26.723, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.79 W
2026/08/03 22:13:26.725, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.29 W
2026/08/03 22:13:26.727, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 94 %, 75 %, 14663 MiB, 81920 MiB, 293.70 W
2026/08/03 22:13:56.728, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.98 W
2026/08/03 22:13:56.730, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.38 W
2026/08/03 22:13:56.761, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 22:13:56.763, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:13:56.766, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.16 W
2026/08/03 22:13:56.768, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 99 %, 91 %, 14663 MiB, 81920 MiB, 290.67 W
2026/08/03 22:14:26.768, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.10 W
2026/08/03 22:14:26.802, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.24 W
2026/08/03 22:14:26.832, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 22:14:26.835, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:14:26.838, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.24 W
2026/08/03 22:14:26.840, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 91 %, 79 %, 14663 MiB, 81920 MiB, 300.81 W
2026/08/03 22:14:56.840, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 94.90 W
2026/08/03 22:14:56.851, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 22:14:56.855, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 22:14:56.857, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:14:56.859, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.07 W
2026/08/03 22:14:56.861, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 100 %, 93 %, 14663 MiB, 81920 MiB, 296.62 W
2026/08/03 22:15:26.862, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.22 W
2026/08/03 22:15:26.895, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.74 W
2026/08/03 22:15:26.913, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.37 W
2026/08/03 22:15:26.915, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:15:26.917, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.26 W
2026/08/03 22:15:26.919, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 92 %, 79 %, 14663 MiB, 81920 MiB, 301.84 W
2026/08/03 22:15:56.920, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.31 W
2026/08/03 22:15:56.922, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.53 W
2026/08/03 22:15:56.956, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 22:15:56.973, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:15:56.975, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.94 W
2026/08/03 22:15:56.983, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 100 %, 93 %, 14663 MiB, 81920 MiB, 298.17 W
2026/08/03 22:16:26.984, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.34 W
2026/08/03 22:16:27.018, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 22:16:27.020, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 22:16:27.033, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 22:16:27.035, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.26 W
2026/08/03 22:16:27.037, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 92 %, 79 %, 14663 MiB, 81920 MiB, 302.02 W
2026/08/03 22:16:57.038, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.31 W
2026/08/03 22:16:57.040, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.90 W
2026/08/03 22:16:57.073, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 22:16:57.084, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:16:57.086, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.26 W
2026/08/03 22:16:57.089, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 100 %, 93 %, 14663 MiB, 81920 MiB, 306.32 W
2026/08/03 22:17:27.089, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.45 W
2026/08/03 22:17:27.110, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.48 W
2026/08/03 22:17:27.112, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.58 W
2026/08/03 22:17:27.114, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 22:17:27.117, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.16 W
2026/08/03 22:17:27.119, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 92 %, 79 %, 14663 MiB, 81920 MiB, 303.40 W
2026/08/03 22:17:57.120, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.00 W
2026/08/03 22:17:57.122, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 22:17:57.139, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 22:17:57.172, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:17:57.174, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.36 W
2026/08/03 22:17:57.176, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 100 %, 93 %, 14663 MiB, 81920 MiB, 300.78 W
2026/08/03 22:18:27.177, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.26 W
2026/08/03 22:18:27.179, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.28 W
2026/08/03 22:18:27.213, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 22:18:27.227, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.79 W
2026/08/03 22:18:27.229, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.07 W
2026/08/03 22:18:27.231, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 92 %, 79 %, 14663 MiB, 81920 MiB, 328.92 W
2026/08/03 22:18:57.232, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.00 W
2026/08/03 22:18:57.266, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.90 W
2026/08/03 22:18:57.284, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.49 W
2026/08/03 22:18:57.290, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.51 W
2026/08/03 22:18:57.292, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.10 W
2026/08/03 22:18:57.294, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 97 %, 80 %, 14663 MiB, 81920 MiB, 301.26 W
2026/08/03 22:19:27.295, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 94.97 W
2026/08/03 22:19:27.328, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.28 W
2026/08/03 22:19:27.331, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 22:19:27.343, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 22:19:27.345, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.19 W
2026/08/03 22:19:27.348, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 96 %, 87 %, 14663 MiB, 81920 MiB, 281.74 W
2026/08/03 22:19:57.348, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.11 W
2026/08/03 22:19:57.352, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.59 W
2026/08/03 22:19:57.354, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 22:19:57.356, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 22:19:57.359, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.26 W
2026/08/03 22:19:57.361, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 94 %, 73 %, 14663 MiB, 81920 MiB, 293.78 W
2026/08/03 22:20:27.362, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.55 W
2026/08/03 22:20:27.364, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 22:20:27.381, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 22:20:27.411, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 22:20:27.413, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.00 W
2026/08/03 22:20:27.415, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 100 %, 93 %, 14663 MiB, 81920 MiB, 289.32 W
2026/08/03 22:20:57.416, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.17 W
2026/08/03 22:20:57.448, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.38 W
2026/08/03 22:20:57.450, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 22:20:57.452, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.79 W
2026/08/03 22:20:57.455, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.16 W
2026/08/03 22:20:57.457, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 98 %, 81 %, 14663 MiB, 81920 MiB, 303.61 W
2026/08/03 22:21:27.458, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.09 W
2026/08/03 22:21:27.477, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.86 W
2026/08/03 22:21:27.479, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.37 W
2026/08/03 22:21:27.482, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.79 W
2026/08/03 22:21:27.484, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.07 W
2026/08/03 22:21:27.486, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 96 %, 86 %, 14663 MiB, 81920 MiB, 292.73 W
2026/08/03 22:21:57.487, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.10 W
2026/08/03 22:21:57.491, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 22:21:57.493, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 22:21:57.495, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.50 W
2026/08/03 22:21:57.498, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.04 W
2026/08/03 22:21:57.501, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 94 %, 75 %, 14663 MiB, 81920 MiB, 301.64 W
2026/08/03 22:22:27.502, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.29 W
2026/08/03 22:22:27.519, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.69 W
2026/08/03 22:22:27.537, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 22:22:27.561, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.73 W
2026/08/03 22:22:27.563, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.16 W
2026/08/03 22:22:27.566, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 100 %, 93 %, 14663 MiB, 81920 MiB, 303.70 W
2026/08/03 22:22:57.566, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 94.97 W
2026/08/03 22:22:57.601, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.48 W
2026/08/03 22:22:57.603, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 22:22:57.605, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:22:57.608, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.55 W
2026/08/03 22:22:57.610, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 92 %, 79 %, 14663 MiB, 81920 MiB, 299.11 W
2026/08/03 22:23:27.611, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.16 W
2026/08/03 22:23:27.645, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.64 W
2026/08/03 22:23:27.679, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 22:23:27.690, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:23:27.693, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.26 W
2026/08/03 22:23:27.695, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 100 %, 93 %, 14663 MiB, 81920 MiB, 299.44 W
2026/08/03 22:23:57.696, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.00 W
2026/08/03 22:23:57.730, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 22:23:57.748, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 22:23:57.750, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.50 W
2026/08/03 22:23:57.753, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.97 W
2026/08/03 22:23:57.755, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 92 %, 79 %, 14663 MiB, 81920 MiB, 300.58 W
2026/08/03 22:24:27.756, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.29 W
2026/08/03 22:24:27.758, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 22:24:27.761, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 22:24:27.771, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:24:27.773, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.07 W
2026/08/03 22:24:27.776, 5, GPU-69f64220-24d2-5380-9b68-d3ec410237c0, 100 %, 93 %, 14663 MiB, 81920 MiB, 306.03 W
2026/08/03 22:24:57.776, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.26 W
2026/08/03 22:24:57.779, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 22:24:57.781, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.58 W
