timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/03 10:49:13.590, [N/A], [N/A], 237 MiB, 81920 MiB, 96.25 W
2026/08/03 10:49:13.624, [N/A], [N/A], 237 MiB, 81920 MiB, 93.83 W
2026/08/03 10:49:13.648, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 10:49:13.650, [N/A], [N/A], 203 MiB, 81920 MiB, 92.50 W
2026/08/03 10:49:13.652, [N/A], [N/A], 203 MiB, 81920 MiB, 92.19 W
2026/08/03 10:49:13.654, 96 %, 86 %, 15821 MiB, 81920 MiB, 298.47 W
2026/08/03 10:49:43.655, [N/A], [N/A], 237 MiB, 81920 MiB, 96.25 W
2026/08/03 10:49:43.689, [N/A], [N/A], 237 MiB, 81920 MiB, 93.64 W
2026/08/03 10:49:43.702, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 10:49:43.704, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 10:49:43.706, [N/A], [N/A], 203 MiB, 81920 MiB, 92.07 W
2026/08/03 10:49:43.708, 92 %, 79 %, 15821 MiB, 81920 MiB, 306.61 W
2026/08/03 10:50:13.709, [N/A], [N/A], 237 MiB, 81920 MiB, 96.28 W
2026/08/03 10:50:13.743, [N/A], [N/A], 237 MiB, 81920 MiB, 93.70 W
2026/08/03 10:50:13.745, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 10:50:13.757, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 10:50:13.759, [N/A], [N/A], 203 MiB, 81920 MiB, 92.29 W
2026/08/03 10:50:13.761, 96 %, 86 %, 15821 MiB, 81920 MiB, 291.46 W
2026/08/03 10:50:43.762, [N/A], [N/A], 237 MiB, 81920 MiB, 96.24 W
2026/08/03 10:50:43.795, [N/A], [N/A], 237 MiB, 81920 MiB, 93.18 W
2026/08/03 10:50:43.812, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 10:50:43.814, [N/A], [N/A], 203 MiB, 81920 MiB, 92.61 W
2026/08/03 10:50:43.816, [N/A], [N/A], 203 MiB, 81920 MiB, 91.97 W
2026/08/03 10:50:43.818, 96 %, 86 %, 15821 MiB, 81920 MiB, 297.18 W
2026/08/03 10:51:13.819, [N/A], [N/A], 237 MiB, 81920 MiB, 96.27 W
2026/08/03 10:51:13.853, [N/A], [N/A], 237 MiB, 81920 MiB, 93.93 W
2026/08/03 10:51:13.872, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 10:51:13.874, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 10:51:13.876, [N/A], [N/A], 203 MiB, 81920 MiB, 92.04 W
2026/08/03 10:51:13.878, 89 %, 69 %, 15821 MiB, 81920 MiB, 305.73 W
2026/08/03 10:51:43.879, [N/A], [N/A], 237 MiB, 81920 MiB, 96.24 W
2026/08/03 10:51:43.912, [N/A], [N/A], 237 MiB, 81920 MiB, 93.21 W
2026/08/03 10:51:43.931, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 10:51:43.933, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 10:51:43.935, [N/A], [N/A], 203 MiB, 81920 MiB, 92.04 W
2026/08/03 10:51:43.937, 96 %, 86 %, 15821 MiB, 81920 MiB, 299.33 W
2026/08/03 10:52:13.938, [N/A], [N/A], 237 MiB, 81920 MiB, 96.29 W
2026/08/03 10:52:13.972, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 10:52:13.990, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 10:52:13.992, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 10:52:13.994, [N/A], [N/A], 203 MiB, 81920 MiB, 92.33 W
2026/08/03 10:52:13.996, 92 %, 79 %, 15821 MiB, 81920 MiB, 306.61 W
2026/08/03 10:52:43.997, [N/A], [N/A], 237 MiB, 81920 MiB, 94.94 W
2026/08/03 10:52:44.031, [N/A], [N/A], 237 MiB, 81920 MiB, 93.74 W
2026/08/03 10:52:44.046, [N/A], [N/A], 203 MiB, 81920 MiB, 90.41 W
2026/08/03 10:52:44.048, [N/A], [N/A], 203 MiB, 81920 MiB, 92.55 W
2026/08/03 10:52:44.050, [N/A], [N/A], 203 MiB, 81920 MiB, 92.25 W
2026/08/03 10:52:44.053, 96 %, 86 %, 15821 MiB, 81920 MiB, 299.71 W
2026/08/03 10:53:14.054, [N/A], [N/A], 237 MiB, 81920 MiB, 95.00 W
2026/08/03 10:53:14.088, [N/A], [N/A], 237 MiB, 81920 MiB, 93.64 W
2026/08/03 10:53:14.104, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 10:53:14.106, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 10:53:14.108, [N/A], [N/A], 203 MiB, 81920 MiB, 92.48 W
2026/08/03 10:53:14.110, 96 %, 86 %, 15821 MiB, 81920 MiB, 301.65 W
2026/08/03 10:53:44.111, [N/A], [N/A], 237 MiB, 81920 MiB, 95.20 W
2026/08/03 10:53:44.145, [N/A], [N/A], 237 MiB, 81920 MiB, 93.48 W
2026/08/03 10:53:44.173, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 10:53:44.175, [N/A], [N/A], 203 MiB, 81920 MiB, 92.50 W
2026/08/03 10:53:44.177, [N/A], [N/A], 203 MiB, 81920 MiB, 92.00 W
2026/08/03 10:53:44.179, 95 %, 75 %, 15821 MiB, 81920 MiB, 277.61 W
2026/08/03 10:54:14.180, [N/A], [N/A], 237 MiB, 81920 MiB, 95.10 W
2026/08/03 10:54:14.214, [N/A], [N/A], 237 MiB, 81920 MiB, 93.48 W
2026/08/03 10:54:14.234, [N/A], [N/A], 203 MiB, 81920 MiB, 90.37 W
2026/08/03 10:54:14.236, [N/A], [N/A], 203 MiB, 81920 MiB, 92.50 W
2026/08/03 10:54:14.238, [N/A], [N/A], 203 MiB, 81920 MiB, 91.79 W
2026/08/03 10:54:14.240, 96 %, 86 %, 15821 MiB, 81920 MiB, 298.83 W
2026/08/03 10:54:44.241, [N/A], [N/A], 237 MiB, 81920 MiB, 95.03 W
2026/08/03 10:54:44.276, [N/A], [N/A], 237 MiB, 81920 MiB, 93.39 W
2026/08/03 10:54:44.280, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 10:54:44.282, [N/A], [N/A], 203 MiB, 81920 MiB, 92.54 W
2026/08/03 10:54:44.284, [N/A], [N/A], 203 MiB, 81920 MiB, 92.10 W
2026/08/03 10:54:44.286, 85 %, 66 %, 15821 MiB, 81920 MiB, 280.06 W
2026/08/03 10:55:14.287, [N/A], [N/A], 237 MiB, 81920 MiB, 96.24 W
2026/08/03 10:55:14.290, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 10:55:14.292, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 10:55:14.294, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 10:55:14.296, [N/A], [N/A], 203 MiB, 81920 MiB, 91.87 W
2026/08/03 10:55:14.299, 92 %, 79 %, 15821 MiB, 81920 MiB, 306.52 W
2026/08/03 10:55:44.299, [N/A], [N/A], 237 MiB, 81920 MiB, 95.19 W
2026/08/03 10:55:44.333, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 10:55:44.337, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 10:55:44.339, [N/A], [N/A], 203 MiB, 81920 MiB, 92.50 W
2026/08/03 10:55:44.341, [N/A], [N/A], 203 MiB, 81920 MiB, 91.87 W
2026/08/03 10:55:44.344, 94 %, 82 %, 15821 MiB, 81920 MiB, 302.33 W
2026/08/03 10:56:14.344, [N/A], [N/A], 237 MiB, 81920 MiB, 95.29 W
2026/08/03 10:56:14.379, [N/A], [N/A], 237 MiB, 81920 MiB, 93.60 W
2026/08/03 10:56:14.381, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 10:56:14.394, [N/A], [N/A], 203 MiB, 81920 MiB, 92.79 W
2026/08/03 10:56:14.396, [N/A], [N/A], 203 MiB, 81920 MiB, 91.87 W
2026/08/03 10:56:14.398, 94 %, 82 %, 15821 MiB, 81920 MiB, 298.15 W
2026/08/03 10:56:44.399, [N/A], [N/A], 237 MiB, 81920 MiB, 95.33 W
2026/08/03 10:56:44.401, [N/A], [N/A], 237 MiB, 81920 MiB, 94.00 W
2026/08/03 10:56:44.403, [N/A], [N/A], 203 MiB, 81920 MiB, 90.39 W
2026/08/03 10:56:44.406, [N/A], [N/A], 203 MiB, 81920 MiB, 92.63 W
2026/08/03 10:56:44.408, [N/A], [N/A], 203 MiB, 81920 MiB, 92.20 W
2026/08/03 10:56:44.410, 96 %, 78 %, 15821 MiB, 81920 MiB, 276.88 W
2026/08/03 10:57:14.411, [N/A], [N/A], 237 MiB, 81920 MiB, 95.29 W
2026/08/03 10:57:14.445, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 10:57:14.478, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 10:57:14.481, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 10:57:14.485, [N/A], [N/A], 203 MiB, 81920 MiB, 91.97 W
2026/08/03 10:57:14.488, 94 %, 82 %, 15821 MiB, 81920 MiB, 300.18 W
2026/08/03 10:57:44.489, [N/A], [N/A], 237 MiB, 81920 MiB, 95.22 W
2026/08/03 10:57:44.492, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 10:57:44.494, [N/A], [N/A], 203 MiB, 81920 MiB, 90.60 W
2026/08/03 10:57:44.496, [N/A], [N/A], 203 MiB, 81920 MiB, 92.49 W
2026/08/03 10:57:44.499, [N/A], [N/A], 203 MiB, 81920 MiB, 91.85 W
2026/08/03 10:57:44.501, 81 %, 62 %, 15821 MiB, 81920 MiB, 268.74 W
2026/08/03 10:58:14.501, [N/A], [N/A], 237 MiB, 81920 MiB, 95.16 W
2026/08/03 10:58:14.504, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 10:58:14.506, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 10:58:14.508, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 10:58:14.511, [N/A], [N/A], 203 MiB, 81920 MiB, 91.97 W
2026/08/03 10:58:14.513, 89 %, 75 %, 15821 MiB, 81920 MiB, 303.20 W
2026/08/03 10:58:44.514, [N/A], [N/A], 237 MiB, 81920 MiB, 94.90 W
2026/08/03 10:58:44.516, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 10:58:44.519, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 10:58:44.522, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 10:58:44.524, [N/A], [N/A], 203 MiB, 81920 MiB, 92.07 W
2026/08/03 10:58:44.527, 94 %, 82 %, 15821 MiB, 81920 MiB, 303.80 W
2026/08/03 10:59:14.528, [N/A], [N/A], 237 MiB, 81920 MiB, 95.09 W
2026/08/03 10:59:14.562, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 10:59:14.580, [N/A], [N/A], 203 MiB, 81920 MiB, 90.37 W
2026/08/03 10:59:14.583, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 10:59:14.586, [N/A], [N/A], 203 MiB, 81920 MiB, 91.97 W
2026/08/03 10:59:14.588, 81 %, 76 %, 15821 MiB, 81920 MiB, 303.98 W
2026/08/03 10:59:44.589, [N/A], [N/A], 237 MiB, 81920 MiB, 94.77 W
2026/08/03 10:59:44.623, [N/A], [N/A], 237 MiB, 81920 MiB, 93.64 W
2026/08/03 10:59:44.648, [N/A], [N/A], 203 MiB, 81920 MiB, 90.38 W
2026/08/03 10:59:44.651, [N/A], [N/A], 203 MiB, 81920 MiB, 92.73 W
2026/08/03 10:59:44.653, [N/A], [N/A], 203 MiB, 81920 MiB, 91.78 W
2026/08/03 10:59:44.656, 89 %, 75 %, 15821 MiB, 81920 MiB, 303.39 W
2026/08/03 11:00:14.657, [N/A], [N/A], 237 MiB, 81920 MiB, 95.76 W
2026/08/03 11:00:14.691, [N/A], [N/A], 237 MiB, 81920 MiB, 93.44 W
2026/08/03 11:00:14.693, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 11:00:14.696, [N/A], [N/A], 203 MiB, 81920 MiB, 92.79 W
2026/08/03 11:00:14.699, [N/A], [N/A], 203 MiB, 81920 MiB, 92.10 W
2026/08/03 11:00:14.701, 94 %, 82 %, 15821 MiB, 81920 MiB, 232.62 W
2026/08/03 11:00:44.702, [N/A], [N/A], 237 MiB, 81920 MiB, 95.09 W
2026/08/03 11:00:44.705, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 11:00:44.707, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 11:00:44.709, [N/A], [N/A], 203 MiB, 81920 MiB, 92.67 W
2026/08/03 11:00:44.711, [N/A], [N/A], 203 MiB, 81920 MiB, 91.31 W
2026/08/03 11:00:44.715, 89 %, 75 %, 15821 MiB, 81920 MiB, 298.05 W
2026/08/03 11:01:14.716, [N/A], [N/A], 237 MiB, 81920 MiB, 95.09 W
2026/08/03 11:01:14.750, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 11:01:14.766, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 11:01:14.769, [N/A], [N/A], 203 MiB, 81920 MiB, 92.61 W
2026/08/03 11:01:14.771, [N/A], [N/A], 203 MiB, 81920 MiB, 91.97 W
2026/08/03 11:01:14.774, 94 %, 82 %, 15821 MiB, 81920 MiB, 289.91 W
2026/08/03 11:01:44.775, [N/A], [N/A], 237 MiB, 81920 MiB, 95.10 W
2026/08/03 11:01:44.777, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 11:01:44.811, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 11:01:44.831, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 11:01:44.834, [N/A], [N/A], 203 MiB, 81920 MiB, 91.85 W
2026/08/03 11:01:44.836, 94 %, 82 %, 15821 MiB, 81920 MiB, 296.71 W
2026/08/03 11:02:14.837, [N/A], [N/A], 237 MiB, 81920 MiB, 94.26 W
2026/08/03 11:02:14.872, [N/A], [N/A], 237 MiB, 81920 MiB, 93.76 W
2026/08/03 11:02:14.906, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 11:02:14.919, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 11:02:14.921, [N/A], [N/A], 203 MiB, 81920 MiB, 92.56 W
2026/08/03 11:02:14.923, 81 %, 62 %, 15821 MiB, 81920 MiB, 299.82 W
2026/08/03 11:02:44.923, [N/A], [N/A], 237 MiB, 81920 MiB, 95.00 W
2026/08/03 11:02:44.959, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 11:02:44.982, [N/A], [N/A], 203 MiB, 81920 MiB, 90.50 W
2026/08/03 11:02:44.984, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 11:02:44.988, [N/A], [N/A], 203 MiB, 81920 MiB, 92.26 W
2026/08/03 11:02:44.990, 94 %, 82 %, 15821 MiB, 81920 MiB, 303.11 W
2026/08/03 11:03:14.991, [N/A], [N/A], 237 MiB, 81920 MiB, 95.17 W
2026/08/03 11:03:15.025, [N/A], [N/A], 237 MiB, 81920 MiB, 93.64 W
2026/08/03 11:03:15.059, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 11:03:15.074, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:03:15.076, [N/A], [N/A], 203 MiB, 81920 MiB, 92.16 W
2026/08/03 11:03:15.078, 82 %, 59 %, 15821 MiB, 81920 MiB, 301.05 W
2026/08/03 11:03:45.079, [N/A], [N/A], 237 MiB, 81920 MiB, 96.25 W
2026/08/03 11:03:45.112, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 11:03:45.131, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 11:03:45.133, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:03:45.135, [N/A], [N/A], 203 MiB, 81920 MiB, 92.33 W
2026/08/03 11:03:45.140, 89 %, 75 %, 15821 MiB, 81920 MiB, 301.54 W
2026/08/03 11:04:15.141, [N/A], [N/A], 237 MiB, 81920 MiB, 95.29 W
2026/08/03 11:04:15.174, [N/A], [N/A], 237 MiB, 81920 MiB, 93.79 W
2026/08/03 11:04:15.178, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 11:04:15.181, [N/A], [N/A], 203 MiB, 81920 MiB, 92.57 W
2026/08/03 11:04:15.183, [N/A], [N/A], 203 MiB, 81920 MiB, 92.10 W
2026/08/03 11:04:15.185, 94 %, 82 %, 15821 MiB, 81920 MiB, 299.03 W
2026/08/03 11:04:45.186, [N/A], [N/A], 237 MiB, 81920 MiB, 96.05 W
2026/08/03 11:04:45.189, [N/A], [N/A], 237 MiB, 81920 MiB, 93.45 W
2026/08/03 11:04:45.222, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 11:04:45.242, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:04:45.244, [N/A], [N/A], 203 MiB, 81920 MiB, 92.16 W
2026/08/03 11:04:45.247, 100 %, 95 %, 15821 MiB, 81920 MiB, 303.61 W
2026/08/03 11:05:15.247, [N/A], [N/A], 237 MiB, 81920 MiB, 95.97 W
2026/08/03 11:05:15.281, [N/A], [N/A], 237 MiB, 81920 MiB, 93.05 W
2026/08/03 11:05:15.291, [N/A], [N/A], 203 MiB, 81920 MiB, 90.63 W
2026/08/03 11:05:15.293, [N/A], [N/A], 203 MiB, 81920 MiB, 92.49 W
2026/08/03 11:05:15.295, [N/A], [N/A], 203 MiB, 81920 MiB, 91.90 W
2026/08/03 11:05:15.297, 89 %, 75 %, 15821 MiB, 81920 MiB, 302.63 W
2026/08/03 11:05:45.298, [N/A], [N/A], 237 MiB, 81920 MiB, 96.42 W
2026/08/03 11:05:45.331, [N/A], [N/A], 237 MiB, 81920 MiB, 93.69 W
2026/08/03 11:05:45.348, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 11:05:45.350, [N/A], [N/A], 203 MiB, 81920 MiB, 92.49 W
2026/08/03 11:05:45.352, [N/A], [N/A], 203 MiB, 81920 MiB, 92.55 W
2026/08/03 11:05:45.354, 94 %, 82 %, 15821 MiB, 81920 MiB, 304.74 W
2026/08/03 11:06:15.355, [N/A], [N/A], 237 MiB, 81920 MiB, 96.18 W
2026/08/03 11:06:15.389, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 11:06:15.392, [N/A], [N/A], 203 MiB, 81920 MiB, 90.58 W
2026/08/03 11:06:15.395, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 11:06:15.397, [N/A], [N/A], 203 MiB, 81920 MiB, 92.24 W
2026/08/03 11:06:15.399, 89 %, 74 %, 15821 MiB, 81920 MiB, 303.49 W
2026/08/03 11:06:45.400, [N/A], [N/A], 237 MiB, 81920 MiB, 96.06 W
2026/08/03 11:06:45.434, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 11:06:45.447, [N/A], [N/A], 203 MiB, 81920 MiB, 90.60 W
2026/08/03 11:06:45.449, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:06:45.451, [N/A], [N/A], 203 MiB, 81920 MiB, 92.19 W
2026/08/03 11:06:45.453, 94 %, 82 %, 15821 MiB, 81920 MiB, 306.22 W
2026/08/03 11:07:15.454, [N/A], [N/A], 237 MiB, 81920 MiB, 96.28 W
2026/08/03 11:07:15.488, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 11:07:15.502, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 11:07:15.505, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:07:15.507, [N/A], [N/A], 203 MiB, 81920 MiB, 91.78 W
2026/08/03 11:07:15.509, 94 %, 82 %, 15821 MiB, 81920 MiB, 306.14 W
2026/08/03 11:07:45.509, [N/A], [N/A], 237 MiB, 81920 MiB, 96.04 W
2026/08/03 11:07:45.543, [N/A], [N/A], 237 MiB, 81920 MiB, 94.19 W
2026/08/03 11:07:45.558, [N/A], [N/A], 203 MiB, 81920 MiB, 90.80 W
2026/08/03 11:07:45.560, [N/A], [N/A], 203 MiB, 81920 MiB, 92.48 W
2026/08/03 11:07:45.562, [N/A], [N/A], 203 MiB, 81920 MiB, 92.07 W
2026/08/03 11:07:45.568, 44 %, 42 %, 15821 MiB, 81920 MiB, 303.89 W
2026/08/03 11:08:15.568, [N/A], [N/A], 237 MiB, 81920 MiB, 95.97 W
2026/08/03 11:08:15.603, [N/A], [N/A], 237 MiB, 81920 MiB, 93.79 W
2026/08/03 11:08:15.615, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 11:08:15.617, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:08:15.619, [N/A], [N/A], 203 MiB, 81920 MiB, 92.55 W
2026/08/03 11:08:15.621, 89 %, 75 %, 15821 MiB, 81920 MiB, 300.37 W
2026/08/03 11:08:45.622, [N/A], [N/A], 237 MiB, 81920 MiB, 96.27 W
2026/08/03 11:08:45.656, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 11:08:45.673, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 11:08:45.675, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:08:45.679, [N/A], [N/A], 203 MiB, 81920 MiB, 91.90 W
2026/08/03 11:08:45.681, 94 %, 82 %, 15821 MiB, 81920 MiB, 297.94 W
2026/08/03 11:09:15.682, [N/A], [N/A], 237 MiB, 81920 MiB, 96.18 W
2026/08/03 11:09:15.715, [N/A], [N/A], 237 MiB, 81920 MiB, 93.74 W
2026/08/03 11:09:15.734, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 11:09:15.736, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 11:09:15.738, [N/A], [N/A], 203 MiB, 81920 MiB, 92.40 W
2026/08/03 11:09:15.740, 89 %, 75 %, 15821 MiB, 81920 MiB, 297.75 W
2026/08/03 11:09:45.741, [N/A], [N/A], 237 MiB, 81920 MiB, 95.11 W
2026/08/03 11:09:45.775, [N/A], [N/A], 237 MiB, 81920 MiB, 93.45 W
2026/08/03 11:09:45.797, [N/A], [N/A], 203 MiB, 81920 MiB, 90.37 W
2026/08/03 11:09:45.799, [N/A], [N/A], 203 MiB, 81920 MiB, 92.49 W
2026/08/03 11:09:45.801, [N/A], [N/A], 203 MiB, 81920 MiB, 91.86 W
2026/08/03 11:09:45.803, 94 %, 82 %, 15821 MiB, 81920 MiB, 306.70 W
2026/08/03 11:10:15.804, [N/A], [N/A], 237 MiB, 81920 MiB, 96.27 W
2026/08/03 11:10:15.806, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 11:10:15.809, [N/A], [N/A], 203 MiB, 81920 MiB, 91.75 W
2026/08/03 11:10:15.811, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:10:15.813, [N/A], [N/A], 203 MiB, 81920 MiB, 92.19 W
2026/08/03 11:10:15.815, 94 %, 82 %, 15821 MiB, 81920 MiB, 304.48 W
2026/08/03 11:10:45.816, [N/A], [N/A], 237 MiB, 81920 MiB, 96.11 W
2026/08/03 11:10:45.818, [N/A], [N/A], 237 MiB, 81920 MiB, 93.74 W
2026/08/03 11:10:45.820, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 11:10:45.822, [N/A], [N/A], 203 MiB, 81920 MiB, 92.77 W
2026/08/03 11:10:45.824, [N/A], [N/A], 203 MiB, 81920 MiB, 92.29 W
2026/08/03 11:10:45.827, 74 %, 70 %, 15821 MiB, 81920 MiB, 304.20 W
2026/08/03 11:11:15.827, [N/A], [N/A], 237 MiB, 81920 MiB, 96.02 W
2026/08/03 11:11:15.831, [N/A], [N/A], 237 MiB, 81920 MiB, 93.48 W
2026/08/03 11:11:15.833, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 11:11:15.835, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 11:11:15.837, [N/A], [N/A], 203 MiB, 81920 MiB, 91.97 W
2026/08/03 11:11:15.839, 89 %, 75 %, 15821 MiB, 81920 MiB, 302.04 W
2026/08/03 11:11:45.840, [N/A], [N/A], 237 MiB, 81920 MiB, 96.17 W
2026/08/03 11:11:45.874, [N/A], [N/A], 237 MiB, 81920 MiB, 93.66 W
2026/08/03 11:11:45.893, [N/A], [N/A], 203 MiB, 81920 MiB, 90.65 W
2026/08/03 11:11:45.895, [N/A], [N/A], 203 MiB, 81920 MiB, 92.59 W
2026/08/03 11:11:45.897, [N/A], [N/A], 203 MiB, 81920 MiB, 92.26 W
2026/08/03 11:11:45.902, 94 %, 82 %, 15821 MiB, 81920 MiB, 297.86 W
2026/08/03 11:12:15.903, [N/A], [N/A], 237 MiB, 81920 MiB, 95.13 W
2026/08/03 11:12:15.937, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 11:12:15.956, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 11:12:15.959, [N/A], [N/A], 203 MiB, 81920 MiB, 92.73 W
2026/08/03 11:12:15.961, [N/A], [N/A], 203 MiB, 81920 MiB, 92.79 W
2026/08/03 11:12:15.964, 88 %, 69 %, 15821 MiB, 81920 MiB, 299.31 W
2026/08/03 11:12:45.965, [N/A], [N/A], 237 MiB, 81920 MiB, 95.20 W
2026/08/03 11:12:46.001, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 11:12:46.017, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 11:12:46.024, [N/A], [N/A], 203 MiB, 81920 MiB, 92.79 W
2026/08/03 11:12:46.027, [N/A], [N/A], 203 MiB, 81920 MiB, 92.62 W
2026/08/03 11:12:46.029, 89 %, 75 %, 15821 MiB, 81920 MiB, 235.65 W
2026/08/03 11:13:16.030, [N/A], [N/A], 237 MiB, 81920 MiB, 95.07 W
2026/08/03 11:13:16.064, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 11:13:16.089, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 11:13:16.092, [N/A], [N/A], 203 MiB, 81920 MiB, 92.57 W
2026/08/03 11:13:16.094, [N/A], [N/A], 203 MiB, 81920 MiB, 92.10 W
2026/08/03 11:13:16.096, 94 %, 82 %, 15821 MiB, 81920 MiB, 290.87 W
2026/08/03 11:13:46.097, [N/A], [N/A], 237 MiB, 81920 MiB, 95.84 W
